,timestamp_UTC,timestamp_UK,ov_MW,cons_MW,site_MW,settlement_price,export_costs,import_costs,energy_mwh,soc,charge,discharge,action,wholesale,import,export,wholesale_bess,import_bess,export_bess,wholesale_added,import_added,export_added
13,2025-01-01 06:30:00+00:00,2025-01-01 06:30:00,0.0,1,-1.0,-3.3915,-10,80,7.2,90.0,0.0,0.0,0.0,1.69575,-40.0,-0.0,1.69575,-40.0,-0.0,0.0,0.0,0.0
14,2025-01-01 07:00:00+00:00,2025-01-01 07:00:00,0.0,1,-1.0,-0.1615,-10,80,7.2,90.0,0.0,0.0,0.0,0.08075,-40.0,-0.0,0.08075,-40.0,-0.0,0.0,0.0,0.0
15,2025-01-01 07:30:00+00:00,2025-01-01 07:30:00,0.0,1,-1.0,-0.1615,-10,80,7.2,90.0,0.0,0.0,0.0,0.08075,-40.0,-0.0,0.08075,-40.0,-0.0,0.0,0.0,0.0
16,2025-01-01 08:00:00+00:00,2025-01-01 08:00:00,0.0,1,-1.0,5.729,-10,80,7.2,90.0,0.0,0.0,0.0,-2.8645,-40.0,-0.0,-2.8645,-40.0,-0.0,0.0,0.0,0.0
17,2025-01-01 08:30:00+00:00,2025-01-01 08:30:00,1e-06,1,-0.999999,5.729,-10,80,7.2,90.0,0.0,0.0,0.0,-2.8644971355,-39.99996,-0.0,-2.8644971355,-39.99996,-0.0,0.0,0.0,0.0
18,2025-01-01 09:00:00+00:00,2025-01-01 09:00:00,0.000575,1,-0.999425,5.609999999999999,-10,80,7.2,90.0,0.0,0.0,0.0,-2.8033871249999995,-39.977000000000004,-0.0,-2.8033871249999995,-39.977000000000004,-0.0,0.0,0.0,0.0
19,2025-01-01 09:30:00+00:00,2025-01-01 09:30:00,0.00944,1,-0.99056,5.609999999999999,-10,80,7.2,90.0,0.0,0.0,0.0,-2.7785208,-39.6224,-0.0,-2.7785208,-39.6224,-0.0,0.0,0.0,0.0
20,2025-01-01 10:00:00+00:00,2025-01-01 10:00:00,0.037764,1,-0.962236,18.5725,-10,80,7.2,90.0,0.0,0.0,0.0,-8.935564055,-38.48944,-0.0,-8.935564055,-38.48944,-0.0,0.0,0.0,0.0
21,2025-01-01 10:30:00+00:00,2025-01-01 10:30:00,0.07131,1,-0.92869,18.5725,-10,80,7.2,90.0,0.0,0.0,0.0,-8.6240475125,-37.1476,-0.0,-8.6240475125,-37.1476,-0.0,0.0,0.0,0.0
22,2025-01-01 11:00:00+00:00,2025-01-01 11:00:00,0.105704,1,-0.894296,40.570499999999996,-1,71,7.2,90.0,0.0,0.0,0.0,-18.141017933999997,-31.747508,-0.0,-18.141017933999997,-31.747508,-0.0,0.0,0.0,0.0
23,2025-01-01 11:30:00+00:00,2025-01-01 11:30:00,0.120834,1,-0.879166,40.570499999999996,-1,71,7.2,90.0,0.0,0.0,0.0,-17.834102101499997,-31.210393,-0.0,-17.834102101499997,-31.210393,-0.0,0.0,0.0,0.0
24,2025-01-01 12:00:00+00:00,2025-01-01 12:00:00,0.139926,1,-0.860074,85.6205,-1,71,7.2,90.0,0.0,0.0,0.0,-36.819982958500006,-30.532627,-0.0,-36.819982958500006,-30.532627,-0.0,0.0,0.0,0.0
25,2025-01-01 12:30:00+00:00,2025-01-01 12:30:00,0.152453,1,-0.847547,85.6205,-1,71,7.2,90.0,0.0,0.0,0.0,-36.28369895675001,-30.0879185,-0.0,-36.28369895675001,-30.0879185,-0.0,0.0,0.0,0.0
26,2025-01-01 13:00:00+00:00,2025-01-01 13:00:00,0.15275,1,-0.8472500000000001,88.6805,-1,71,7.2,90.0,0.0,0.0,0.0,-37.5672768125,-30.077375000000004,-0.0,-37.5672768125,-30.077375000000004,-0.0,0.0,0.0,0.0
27,2025-01-01 13:30:00+00:00,2025-01-01 13:30:00,0.163904,1,-0.836096,88.6805,-1,71,7.2,90.0,0.0,0.0,0.0,-37.072705664,-29.681407999999998,-0.0,-37.072705664,-29.681407999999998,-0.0,0.0,0.0,0.0
28,2025-01-01 14:00:00+00:00,2025-01-01 14:00:00,0.163642,1,-0.8363579999999999,96.3475,-1,71,7.2,90.0,0.0,0.0,0.0,-40.290501202499996,-29.690709,-0.0,-40.290501202499996,-29.690709,-0.0,0.0,0.0,0.0
29,2025-01-01 14:30:00+00:00,2025-01-01 14:30:00,0.113229,1,-0.886771,96.3475,-1,71,7.2,90.0,0.0,0.0,0.0,-42.71908446125,-31.4803705,-0.0,-42.71908446125,-31.4803705,-0.0,0.0,0.0,0.0
30,2025-01-01 15:00:00+00:00,2025-01-01 15:00:00,0.063699,1,-0.936301,92.5735,-10,80,7.2,90.0,0.0,0.0,0.0,-43.33833031175,-37.452040000000004,-0.0,-43.33833031175,-37.452040000000004,-0.0,0.0,0.0,0.0
31,2025-01-01 15:30:00+00:00,2025-01-01 15:30:00,0.022986,1,-0.977014,92.5735,-10,80,7.2,90.0,0.0,0.0,0.0,-45.2228027645,-39.080560000000006,-0.0,-45.2228027645,-39.080560000000006,-0.0,0.0,0.0,0.0
32,2025-01-01 16:00:00+00:00,2025-01-01 16:00:00,0.001767,1,-0.998233,112.60799999999999,-60,130,7.2,90.0,0.0,0.998233,0.998233,-56.204510832,-64.88514500000001,-0.0,0.0,0.0,-0.0,56.204510832,64.88514500000001,0.0
33,2025-01-01 16:30:00+00:00,2025-01-01 16:30:00,0.0,1,-1.0,112.60799999999999,-60,130,6.673885,83.4235625,0.0,1.0,1.0,-56.303999999999995,-65.0,-0.0,0.0,0.0,-0.0,56.303999999999995,65.0,0.0
34,2025-01-01 17:00:00+00:00,2025-01-01 17:00:00,0.0,1,-1.0,121.37149999999998,-60,130,6.1468387,76.83548375,0.0,1.0,1.0,-60.68574999999999,-65.0,-0.0,0.0,0.0,-0.0,60.68574999999999,65.0,0.0
35,2025-01-01 17:30:00+00:00,2025-01-01 17:30:00,0.0,1,-1.0,121.37149999999998,-60,130,5.6197925,70.24740625,0.0,1.14491322,1.14491322,-60.68574999999999,-65.0,-0.0,8.794167440615002,0.0,-4.3473966000000015,69.479917440615,65.0,-4.3473966000000015
36,2025-01-01 18:00:00+00:00,2025-01-01 18:00:00,0.0,1,-1.0,122.64649999999999,-60,130,5.0163702,62.7046275,0.0,2.0,2.0,-61.323249999999994,-65.0,-0.0,61.323249999999994,0.0,-30.0,122.64649999999999,65.0,-30.0
37,2025-01-01 18:30:00+00:00,2025-01-01 18:30:00,0.0,1,-1.0,122.64649999999999,-60,130,3.9622777,49.52847125,0.0,2.0,2.0,-61.323249999999994,-65.0,-0.0,61.323249999999994,0.0,-30.0,122.64649999999999,65.0,-30.0
38,2025-01-01 19:00:00+00:00,2025-01-01 19:00:00,0.0,1,-1.0,111.129,-60,130,2.9081851,36.35231375,0.0,1.0,1.0,-55.5645,-65.0,-0.0,0.0,0.0,-0.0,55.5645,65.0,0.0
39,2025-01-01 19:30:00+00:00,2025-01-01 19:30:00,0.0,1,-1.0,111.129,-60,130,2.3811388,29.764235,0.0,1.0,1.0,-55.5645,-65.0,-0.0,0.0,0.0,-0.0,55.5645,65.0,0.0
40,2025-01-01 20:00:00+00:00,2025-01-01 20:00:00,0.0,1,-1.0,97.9965,-10,80,1.8540926,23.1761575,0.0,0.0,0.0,-48.99825,-40.0,-0.0,-48.99825,-40.0,-0.0,0.0,0.0,0.0
41,2025-01-01 20:30:00+00:00,2025-01-01 20:30:00,0.0,1,-1.0,97.9965,-10,80,1.8540926,23.1761575,0.0,0.0,0.0,-48.99825,-40.0,-0.0,-48.99825,-40.0,-0.0,0.0,0.0,0.0
42,2025-01-01 21:00:00+00:00,2025-01-01 21:00:00,0.0,1,-1.0,102.612,-10,80,1.8540926,23.1761575,0.0,1.0,1.0,-51.306,-40.0,-0.0,0.0,0.0,-0.0,51.306,40.0,0.0
43,2025-01-01 21:30:00+00:00,2025-01-01 21:30:00,0.0,1,-1.0,102.612,-10,80,1.3270463,16.588078749999998,0.0,1.0,1.0,-51.306,-40.0,-0.0,0.0,0.0,-0.0,51.306,40.0,0.0
44,2025-01-01 22:00:00+00:00,2025-01-01 22:00:00,0.0,1,-1.0,69.44500000000001,-10,80,0.8,10.0,2.0,0.0,-2.0,-34.722500000000004,-40.0,-0.0,-104.16750000000002,-120.0,-0.0,-69.44500000000002,-80.0,0.0
45,2025-01-01 22:30:00+00:00,2025-01-01 22:30:00,0.0,1,-1.0,69.44500000000001,-1,71,1.7486833,21.85854125,2.0,0.0,-2.0,-34.722500000000004,-35.5,-0.0,-104.16750000000002,-106.5,-0.0,-69.44500000000002,-71.0,0.0
46,2025-01-01 23:00:00+00:00,2025-01-01 23:00:00,0.0,1,-1.0,84.626,-1,71,2.6973666,33.717082500000004,0.0,0.0,0.0,-42.313,-35.5,-0.0,-42.313,-35.5,-0.0,0.0,0.0,0.0
47,2025-01-01 23:30:00+00:00,2025-01-01 23:30:00,0.0,1,-1.0,84.626,-1,71,2.6973666,33.717082500000004,1.9368291,0.0,-1.9368291,-42.313,-35.5,-0.0,-124.2660497083,-104.25743304999999,-0.0,-81.9530497083,-68.75743304999999,0.0
48,2025-01-02 00:00:00+00:00,2025-01-02 00:00:00,0.0,1,-1.0,113.288,-1,71,3.6160853,45.20106625,0.0,1.0,1.0,-56.644,-35.5,-0.0,0.0,0.0,-0.0,56.644,35.5,0.0
49,2025-01-02 00:30:00+00:00,2025-01-02 00:30:00,0.0,1,-1.0,113.288,-1,71,3.089039,38.6129875,0.0,0.99999998,0.99999998,-56.644,-35.5,-0.0,-1.132879999403702e-06,-7.099999996262873e-07,-0.0,56.64399886712,35.49999929,0.0
50,2025-01-02 01:00:00+00:00,2025-01-02 01:00:00,0.0,1,-1.0,114.6055,-1,71,2.5619928,32.02491,0.0,1.0,1.0,-57.30275,-35.5,-0.0,0.0,0.0,-0.0,57.30275,35.5,0.0
51,2025-01-02 01:30:00+00:00,2025-01-02 01:30:00,0.0,1,-1.0,114.6055,-1,71,2.0349465,25.436831250000004,0.0,1.0,1.0,-57.30275,-35.5,-0.0,0.0,0.0,-0.0,57.30275,35.5,0.0
52,2025-01-02 02:00:00+00:00,2025-01-02 02:00:00,0.0,1,-1.0,95.948,-1,71,1.5079002,18.8487525,0.0,0.0,0.0,-47.974,-35.5,-0.0,-47.974,-35.5,-0.0,0.0,0.0,0.0
53,2025-01-02 02:30:00+00:00,2025-01-02 02:30:00,0.0,1,-1.0,95.948,-1,71,1.5079002,18.8487525,0.0,0.0,0.0,-47.974,-35.5,-0.0,-47.974,-35.5,-0.0,0.0,0.0,0.0
54,2025-01-02 03:00:00+00:00,2025-01-02 03:00:00,0.0,1,-1.0,81.6425,-1,71,1.5079002,18.8487525,2.0,0.0,-2.0,-40.82125,-35.5,-0.0,-122.46375,-106.5,-0.0,-81.64250000000001,-71.0,0.0
55,2025-01-02 03:30:00+00:00,2025-01-02 03:30:00,0.0,1,-1.0,81.6425,-1,71,2.4565835,30.707293749999998,2.0,0.0,-2.0,-40.82125,-35.5,-0.0,-122.46375,-106.5,-0.0,-81.64250000000001,-71.0,0.0
56,2025-01-02 04:00:00+00:00,2025-01-02 04:00:00,0.0,1,-1.0,77.8855,-1,71,3.4052668,42.565835,2.0,0.0,-2.0,-38.94275,-35.5,-0.0,-116.82825,-106.5,-0.0,-77.88550000000001,-71.0,0.0
57,2025-01-02 04:30:00+00:00,2025-01-02 04:30:00,0.0,1,-1.0,77.8855,-1,71,4.3539501,54.424376249999995,2.0,0.0,-2.0,-38.94275,-35.5,-0.0,-116.82825,-106.5,-0.0,-77.88550000000001,-71.0,0.0
58,2025-01-02 05:00:00+00:00,2025-01-02 05:00:00,0.0,1,-1.0,84.0905,-1,71,5.3026334,66.28291750000001,2.0,0.0,-2.0,-42.04525,-35.5,-0.0,-126.13575,-106.5,-0.0,-84.09049999999999,-71.0,0.0
59,2025-01-02 05:30:00+00:00,2025-01-02 05:30:00,0.0,1,-1.0,84.0905,-1,71,6.2513167,78.14145875,2.0,0.0,-2.0,-42.04525,-35.5,-0.0,-126.13575,-106.5,-0.0,-84.09049999999999,-71.0,0.0
60,2025-01-02 06:00:00+00:00,2025-01-02 06:00:00,0.0,1,-1.0,101.796,-10,80,7.2,90.0,0.0,0.0,0.0,-50.898,-40.0,-0.0,-50.898,-40.0,-0.0,0.0,0.0,0.0
61,2025-01-02 06:30:00+00:00,2025-01-02 06:30:00,0.0,1,-1.0,101.796,-10,80,7.2,90.0,0.0,0.0,0.0,-50.898,-40.0,-0.0,-50.898,-40.0,-0.0,0.0,0.0,0.0
62,2025-01-02 07:00:00+00:00,2025-01-02 07:00:00,0.0,1,-1.0,108.171,-10,80,7.2,90.0,0.0,0.0,0.0,-54.0855,-40.0,-0.0,-54.0855,-40.0,-0.0,0.0,0.0,0.0
63,2025-01-02 07:30:00+00:00,2025-01-02 07:30:00,0.0,1,-1.0,108.171,-10,80,7.2,90.0,0.0,0.6518272,0.6518272,-54.0855,-40.0,-0.0,-18.831099974399997,-13.926911999999998,-0.0,35.254400025600006,26.073088000000002,0.0
64,2025-01-02 08:00:00+00:00,2025-01-02 08:00:00,0.0,1,-1.0,116.9175,-10,80,6.8564569,85.70571125000001,0.0,1.0,1.0,-58.45875,-40.0,-0.0,0.0,0.0,-0.0,58.45875,40.0,0.0
65,2025-01-02 08:30:00+00:00,2025-01-02 08:30:00,0.0006,1,-0.9994,116.9175,-10,80,6.3294106,79.1176325,0.0,0.9994,0.9994,-58.423674749999996,-39.976,-0.0,0.0,0.0,-0.0,58.423674749999996,39.976,0.0
66,2025-01-02 09:00:00+00:00,2025-01-02 09:00:00,0.088048,1,-0.911952,114.41,-10,80,5.8026806,72.5335075,0.0,0.911952,0.911952,-52.16821416,-36.47808,-0.0,0.0,0.0,-0.0,52.16821416,36.47808,0.0
67,2025-01-02 09:30:00+00:00,2025-01-02 09:30:00,0.407962,1,-0.5920380000000001,114.41,-10,80,5.3220397,66.52549625,0.0,0.592038,0.592038,-33.86753379,-23.681520000000003,-0.0,-6.351030812368208e-15,-4.440892098500626e-15,-0.0,33.867533789999996,23.68152,0.0
68,2025-01-02 10:00:00+00:00,2025-01-02 10:00:00,0.785244,1,-0.21475599999999995,107.1935,-10,80,5.0100082,62.6251025,0.0,0.0,0.0,-11.510223642999998,-8.590239999999998,-0.0,-11.510223642999998,-8.590239999999998,-0.0,0.0,0.0,0.0
69,2025-01-02 10:30:00+00:00,2025-01-02 10:30:00,1.129519,1,0.12951899999999994,107.1935,-10,80,5.0100082,62.6251025,0.129519,0.0,-0.129519,6.941797463249997,0.0,-0.6475949999999997,-2.975217294753918e-15,-2.220446049250313e-15,-0.0,-6.9417974632499995,-2.220446049250313e-15,0.6475949999999997
70,2025-01-02 11:00:00+00:00,2025-01-02 11:00:00,1.428481,1,0.4284809999999999,103.1135,-1,71,5.0714445,63.39305625,0.428481,0.0,-0.428481,22.091087796749996,0.0,-0.21424049999999994,-5.723949092484304e-15,-3.941291737419306e-15,-0.0,-22.091087796750003,-3.941291737419306e-15,0.21424049999999994
71,2025-01-02 11:30:00+00:00,2025-01-02 11:30:00,1.6325,1,0.6325000000000001,103.1135,-1,71,5.2746909,65.93363625,0.6325,0.0,-0.6325,32.609644375,0.0,-0.31625000000000003,5.723949092484304e-15,0.0,-5.551115123125783e-17,-32.609644374999995,0.0,0.31625
72,2025-01-02 12:00:00+00:00,2025-01-02 12:00:00,1.752051,1,0.752051,103.5385,-1,71,5.574712,69.6839,0.752051,0.0,-0.752051,38.93311623175,0.0,-0.3760255,0.0,0.0,-0.0,-38.93311623175,0.0,0.3760255
73,2025-01-02 12:30:00+00:00,2025-01-02 12:30:00,1.791965,1,0.791965,103.5385,-1,71,5.9314411,74.14301375,0.791965,0.0,-0.791965,40.999434076250004,0.0,-0.3959825,0.0,0.0,-0.0,-40.999434076250004,0.0,0.3959825
74,2025-01-02 13:00:00+00:00,2025-01-02 13:00:00,1.751763,1,0.751763,106.8875,-1,71,6.3071031,78.83878875,0.751763,0.0,-0.751763,40.17703383125,0.0,-0.3758815,0.0,0.0,-0.0,-40.17703383125,0.0,0.3758815
75,2025-01-02 13:30:00+00:00,2025-01-02 13:30:00,1.623776,1,0.6237760000000001,106.8875,-1,71,6.6636956,83.296195,0.623776,0.0,-0.623776,33.33692860000001,0.0,-0.31188800000000005,5.933448177231071e-15,0.0,-5.551115123125783e-17,-33.3369286,0.0,0.311888
76,2025-01-02 14:00:00+00:00,2025-01-02 14:00:00,1.399212,1,0.3992119999999999,113.72149999999999,-1,71,6.9595785,86.99473125,0.399212,0.0,-0.399212,22.699493728999993,0.0,-0.19960599999999995,-6.3128113847454865e-15,-3.941291737419306e-15,-0.0,-22.699493729,-3.941291737419306e-15,0.19960599999999995
77,2025-01-02 14:30:00+00:00,2025-01-02 14:30:00,1.107641,1,0.1076410000000001,113.72149999999999,-1,71,7.1489414,89.3617675,0.107641,0.0,-0.107641,6.120547990750005,0.0,-0.05382050000000005,5.523709961652301e-15,0.0,-4.85722573273506e-17,-6.12054799075,0.0,0.0538205
78,2025-01-02 15:00:00+00:00,2025-01-02 15:00:00,0.737654,1,-0.26234599999999997,118.26899999999999,-10,80,7.2,90.0,0.0,0.262346,0.262346,-15.513699536999997,-10.493839999999999,-0.0,3.2826241724848157e-15,0.0,-2.7755575615628914e-16,15.513699537,10.493839999999999,-2.7755575615628914e-16
79,2025-01-02 15:30:00+00:00,2025-01-02 15:30:00,0.315569,1,-0.684431,118.26899999999999,-10,80,7.0617315,88.27164375,0.0,0.684431,0.684431,-40.4734849695,-27.37724,-0.0,0.0,0.0,-0.0,40.4734849695,27.37724,0.0
80,2025-01-02 16:00:00+00:00,2025-01-02 16:00:00,0.047179,1,-0.952821,126.60749999999999,-60,130,6.7010047,83.76255875000001,0.0,0.952821,0.952821,-60.31714237875,-61.933365,-0.0,0.0,0.0,-0.0,60.31714237875,61.933365,0.0
81,2025-01-02 16:30:00+00:00,2025-01-02 16:30:00,9.6e-05,1,-0.999904,126.60749999999999,-60,130,6.1988239,77.48529875,0.0,0.999904,0.999904,-63.29767284,-64.99376,-0.0,0.0,0.0,-0.0,63.29767284,64.99376,0.0
82,2025-01-02 17:00:00+00:00,2025-01-02 17:00:00,0.0,1,-1.0,133.2545,-60,130,5.6718283,70.89785375,0.0,2.0,2.0,-66.62725,-65.0,-0.0,66.62725,0.0,-30.0,133.2545,65.0,-30.0
83,2025-01-02 17:30:00+00:00,2025-01-02 17:30:00,0.0,1,-1.0,133.2545,-60,130,4.6177357,57.72169625,0.0,2.0,2.0,-66.62725,-65.0,-0.0,66.62725,0.0,-30.0,133.2545,65.0,-30.0
84,2025-01-02 18:00:00+00:00,2025-01-02 18:00:00,0.0,1,-1.0,126.701,-60,130,3.5636432,44.54554,0.0,1.0,1.0,-63.3505,-65.0,-0.0,0.0,0.0,-0.0,63.3505,65.0,0.0
85,2025-01-02 18:30:00+00:00,2025-01-02 18:30:00,0.0,1,-1.0,126.701,-60,130,3.0365969,37.95746125,0.0,1.0,1.0,-63.3505,-65.0,-0.0,0.0,0.0,-0.0,63.3505,65.0,0.0
86,2025-01-02 19:00:00+00:00,2025-01-02 19:00:00,0.0,1,-1.0,118.55799999999999,-60,130,2.5095506,31.369382499999997,0.0,1.0,1.0,-59.278999999999996,-65.0,-0.0,0.0,0.0,-0.0,59.278999999999996,65.0,0.0
87,2025-01-02 19:30:00+00:00,2025-01-02 19:30:00,0.0,1,-1.0,118.55799999999999,-60,130,1.9825043,24.78130375,0.0,1.0,1.0,-59.278999999999996,-65.0,-0.0,0.0,0.0,-0.0,59.278999999999996,65.0,0.0
88,2025-01-02 20:00:00+00:00,2025-01-02 20:00:00,0.0,1,-1.0,110.16,-10,80,1.4554581,18.19322625,0.0,0.0,0.0,-55.08,-40.0,-0.0,-55.08,-40.0,-0.0,0.0,0.0,0.0
89,2025-01-02 20:30:00+00:00,2025-01-02 20:30:00,0.0,1,-1.0,110.16,-10,80,1.4554581,18.19322625,0.0,0.0,0.0,-55.08,-40.0,-0.0,-55.08,-40.0,-0.0,0.0,0.0,0.0
90,2025-01-02 21:00:00+00:00,2025-01-02 21:00:00,0.0,1,-1.0,111.06949999999999,-10,80,1.4554581,18.19322625,0.0,1.0,1.0,-55.534749999999995,-40.0,-0.0,0.0,0.0,-0.0,55.534749999999995,40.0,0.0
91,2025-01-02 21:30:00+00:00,2025-01-02 21:30:00,0.0,1,-1.0,111.06949999999999,-10,80,0.92841178,11.60514725,0.0,0.24364422,0.24364422,-55.534749999999995,-40.0,-0.0,-42.004029153355,-30.2542312,-0.0,13.530720846644996,9.7457688,0.0
92,2025-01-02 22:00:00+00:00,2025-01-02 22:00:00,0.0,1,-1.0,97.38449999999999,-10,80,0.8,10.0,0.0,0.0,0.0,-48.692249999999994,-40.0,-0.0,-48.692249999999994,-40.0,-0.0,0.0,0.0,0.0
93,2025-01-02 22:30:00+00:00,2025-01-02 22:30:00,0.0,1,-1.0,97.38449999999999,-1,71,0.8,10.0,0.0,0.0,0.0,-48.692249999999994,-35.5,-0.0,-48.692249999999994,-35.5,-0.0,0.0,0.0,0.0
94,2025-01-02 23:00:00+00:00,2025-01-02 23:00:00,0.0,1,-1.0,100.13,-1,71,0.8,10.0,0.0,0.0,0.0,-50.065,-35.5,-0.0,-50.065,-35.5,-0.0,0.0,0.0,0.0
95,2025-01-02 23:30:00+00:00,2025-01-02 23:30:00,0.0,1,-1.0,100.13,-1,71,0.8,10.0,0.0,0.0,0.0,-50.065,-35.5,-0.0,-50.065,-35.5,-0.0,0.0,0.0,0.0
96,2025-01-03 00:00:00+00:00,2025-01-03 00:00:00,0.0,1,-1.0,95.5145,-1,71,0.8,10.0,0.0,0.0,0.0,-47.75725,-35.5,-0.0,-47.75725,-35.5,-0.0,0.0,0.0,0.0
97,2025-01-03 00:30:00+00:00,2025-01-03 00:30:00,0.0,1,-1.0,95.5145,-1,71,0.8,10.0,0.0,0.0,0.0,-47.75725,-35.5,-0.0,-47.75725,-35.5,-0.0,0.0,0.0,0.0
98,2025-01-03 01:00:00+00:00,2025-01-03 01:00:00,0.0,1,-1.0,87.499,-1,71,0.8,10.0,1.4923847,0.0,-1.4923847,-43.7495,-35.5,-0.0,-109.04058443264998,-88.47965684999998,-0.0,-65.29108443264998,-52.979656849999984,0.0
99,2025-01-03 01:30:00+00:00,2025-01-03 01:30:00,0.0,1,-1.0,87.499,-1,71,1.5079002,18.8487525,0.0,0.0,0.0,-43.7495,-35.5,-0.0,-43.7495,-35.5,-0.0,0.0,0.0,0.0
100,2025-01-03 02:00:00+00:00,2025-01-03 02:00:00,0.0,1,-1.0,78.5315,-1,71,1.5079002,18.8487525,2.0,0.0,-2.0,-39.26575,-35.5,-0.0,-117.79724999999999,-106.5,-0.0,-78.5315,-71.0,0.0
101,2025-01-03 02:30:00+00:00,2025-01-03 02:30:00,0.0,1,-1.0,78.5315,-1,71,2.4565835,30.707293749999998,2.0,0.0,-2.0,-39.26575,-35.5,-0.0,-117.79724999999999,-106.5,-0.0,-78.5315,-71.0,0.0
102,2025-01-03 03:00:00+00:00,2025-01-03 03:00:00,0.0,1,-1.0,76.54249999999999,-1,71,3.4052668,42.565835,2.0,0.0,-2.0,-38.271249999999995,-35.5,-0.0,-114.81374999999998,-106.5,-0.0,-76.54249999999999,-71.0,0.0
103,2025-01-03 03:30:00+00:00,2025-01-03 03:30:00,0.0,1,-1.0,76.54249999999999,-1,71,4.3539501,54.424376249999995,2.0,0.0,-2.0,-38.271249999999995,-35.5,-0.0,-114.81374999999998,-106.5,-0.0,-76.54249999999999,-71.0,0.0
104,2025-01-03 04:00:00+00:00,2025-01-03 04:00:00,0.0,1,-1.0,77.9875,-1,71,5.3026334,66.28291750000001,2.0,0.0,-2.0,-38.99375,-35.5,-0.0,-116.98124999999999,-106.5,-0.0,-77.98749999999998,-71.0,0.0
105,2025-01-03 04:30:00+00:00,2025-01-03 04:30:00,0.0,1,-1.0,77.9875,-1,71,6.2513167,78.14145875,2.0,0.0,-2.0,-38.99375,-35.5,-0.0,-116.98124999999999,-106.5,-0.0,-77.98749999999998,-71.0,0.0
106,2025-01-03 05:00:00+00:00,2025-01-03 05:00:00,0.0,1,-1.0,90.661,-1,71,7.2,90.0,0.0,0.0,0.0,-45.3305,-35.5,-0.0,-45.3305,-35.5,-0.0,0.0,0.0,0.0
