,timestamp_UTC,timestamp_UK,ov_MW,cons_MW,site_MW,settlement_price,export_costs,import_costs,energy_mwh,soc,charge,discharge,action,wholesale,import,export,wholesale_bess,import_bess,export_bess,wholesale_added,import_added,export_added
13,2026-01-01 06:30:00+00:00,2026-01-01 06:30:00,0.0,1,-1.0,15.164,-10,80,3.6,90.0,0.0,0.0,0.0,-7.582,-40.0,-0.0,-7.582,-40.0,-0.0,0.0,0.0,0.0
14,2026-01-01 07:00:00+00:00,2026-01-01 07:00:00,0.0,1,-1.0,20.519,-10,80,3.6,90.0,0.0,0.0,0.0,-10.2595,-40.0,-0.0,-10.2595,-40.0,-0.0,0.0,0.0,0.0
15,2026-01-01 07:30:00+00:00,2026-01-01 07:30:00,0.0,1,-1.0,20.519,-10,80,3.6,90.0,0.0,0.0,0.0,-10.2595,-40.0,-0.0,-10.2595,-40.0,-0.0,0.0,0.0,0.0
16,2026-01-01 08:00:00+00:00,2026-01-01 08:00:00,0.0,1,-1.0,25.729499999999998,-10,80,3.6,90.0,0.0,0.0,0.0,-12.864749999999999,-40.0,-0.0,-12.864749999999999,-40.0,-0.0,0.0,0.0,0.0
17,2026-01-01 08:30:00+00:00,2026-01-01 08:30:00,0.000661,1,-0.999339,25.729499999999998,-10,80,3.6,90.0,0.0,0.0,0.0,-12.856246400249999,-39.97356,-0.0,-12.856246400249999,-39.97356,-0.0,0.0,0.0,0.0
18,2026-01-01 09:00:00+00:00,2026-01-01 09:00:00,0.074757,1,-0.925243,31.4755,-10,80,3.6,90.0,0.0,0.1421073,0.1421073,-14.56124302325,-37.00972,-0.0,-12.324793862675001,-31.325428000000002,-0.0,2.236449160574999,5.684291999999999,0.0
19,2026-01-01 09:30:00+00:00,2026-01-01 09:30:00,0.29757,1,-0.70243,31.4755,-10,80,3.5251029,88.1275725,0.0,0.0,0.0,-11.0546677325,-28.0972,-0.0,-11.0546677325,-28.0972,-0.0,0.0,0.0,0.0
20,2026-01-01 10:00:00+00:00,2026-01-01 10:00:00,0.558247,1,-0.44175299999999995,31.4245,-10,80,3.5251029,88.1275725,0.0,0.0,0.0,-6.940933574249999,-17.670119999999997,-0.0,-6.940933574249999,-17.670119999999997,-0.0,0.0,0.0,0.0
21,2026-01-01 10:30:00+00:00,2026-01-01 10:30:00,0.759875,1,-0.24012500000000003,31.4245,-10,80,3.5251029,88.1275725,0.0,0.0,0.0,-3.7729040312500004,-9.605,-0.0,-3.7729040312500004,-9.605,-0.0,0.0,0.0,0.0
22,2026-01-01 11:00:00+00:00,2026-01-01 11:00:00,0.954596,1,-0.045404,30.404500000000002,-1,71,3.5251029,88.1275725,0.0,0.0,0.0,-0.6902429590000001,-1.611842,-0.0,-0.6902429590000001,-1.611842,-0.0,0.0,0.0,0.0
23,2026-01-01 11:30:00+00:00,2026-01-01 11:30:00,1.065096,1,0.06509600000000004,30.404500000000002,-1,71,3.5251029,88.1275725,0.065096,0.0,-0.065096,0.9896056660000008,0.0,-0.03254800000000002,6.32920799104042e-16,0.0,-2.0816681711721685e-17,-0.9896056660000001,0.0,0.032548
24,2026-01-01 12:00:00+00:00,2026-01-01 12:00:00,1.079654,1,0.07965399999999989,35.326,-1,71,3.5559806,88.899515,0.079654,0.0,-0.079654,1.406928601999998,0.0,-0.039826999999999946,-1.960986928395414e-15,-3.941291737419306e-15,-0.0,-1.406928602,-3.941291737419306e-15,0.039826999999999946
25,2026-01-01 12:30:00+00:00,2026-01-01 12:30:00,1.013147,1,0.01314700000000002,35.326,-1,71,3.5937638,89.844095,0.013147,0.0,-0.013147,0.23221546100000034,0.0,-0.00657350000000001,3.370446283179618e-16,0.0,-9.540979117872439e-18,-0.232215461,0.0,0.0065735
26,2026-01-01 13:00:00+00:00,2026-01-01 13:00:00,0.862833,1,-0.13716700000000004,30.1835,-1,71,3.6,90.0,0.0,0.0,0.0,-2.0700900722500006,-4.8694285000000015,-0.0,-2.0700900722500006,-4.8694285000000015,-0.0,0.0,0.0,0.0
27,2026-01-01 13:30:00+00:00,2026-01-01 13:30:00,0.743878,1,-0.25612199999999996,30.1835,-1,71,3.6,90.0,0.0,0.0,0.0,-3.865329193499999,-9.092330999999998,-0.0,-3.865329193499999,-9.092330999999998,-0.0,0.0,0.0,0.0
28,2026-01-01 14:00:00+00:00,2026-01-01 14:00:00,0.602647,1,-0.39735299999999996,38.42,-1,71,3.6,90.0,0.0,0.0,0.0,-7.63315113,-14.106031499999999,-0.0,-7.63315113,-14.106031499999999,-0.0,0.0,0.0,0.0
29,2026-01-01 14:30:00+00:00,2026-01-01 14:30:00,0.458375,1,-0.541625,38.42,-1,71,3.6,90.0,0.0,0.0,0.0,-10.40461625,-19.227687500000002,-0.0,-10.40461625,-19.227687500000002,-0.0,0.0,0.0,0.0
30,2026-01-01 15:00:00+00:00,2026-01-01 15:00:00,0.329157,1,-0.6708430000000001,59.653000000000006,-10,80,3.6,90.0,0.0,0.0,0.0,-20.008898739500005,-26.833720000000003,-0.0,-20.008898739500005,-26.833720000000003,-0.0,0.0,0.0,0.0
31,2026-01-01 15:30:00+00:00,2026-01-01 15:30:00,0.169602,1,-0.830398,59.653000000000006,-10,80,3.6,90.0,0.0,0.0,0.0,-24.767865947,-33.21592,-0.0,-24.767865947,-33.21592,-0.0,0.0,0.0,0.0
32,2026-01-01 16:00:00+00:00,2026-01-01 16:00:00,0.034611,1,-0.965389,78.3955,-60,130,3.6,90.0,0.0,0.965389,0.965389,-37.84107667475,-62.750285000000005,-0.0,0.0,0.0,-0.0,37.84107667475,62.750285000000005,0.0
33,2026-01-01 16:30:00+00:00,2026-01-01 16:30:00,0.0,1,-1.0,78.3955,-60,130,3.0911953,77.2798825,0.0,1.0,1.0,-39.19775,-65.0,-0.0,0.0,0.0,-0.0,39.19775,65.0,0.0
34,2026-01-01 17:00:00+00:00,2026-01-01 17:00:00,0.0,1,-1.0,83.4105,-60,130,2.564149,64.103725,0.0,1.0,1.0,-41.70525,-65.0,-0.0,0.0,0.0,-0.0,41.70525,65.0,0.0
35,2026-01-01 17:30:00+00:00,2026-01-01 17:30:00,0.0,1,-1.0,83.4105,-60,130,2.0371028,50.92757,0.0,1.0,1.0,-41.70525,-65.0,-0.0,0.0,0.0,-0.0,41.70525,65.0,0.0
36,2026-01-01 18:00:00+00:00,2026-01-01 18:00:00,0.0,1,-1.0,83.4105,-60,130,1.5100565,37.7514125,0.0,1.0,1.0,-41.70525,-65.0,-0.0,0.0,0.0,-0.0,41.70525,65.0,0.0
37,2026-01-01 18:30:00+00:00,2026-01-01 18:30:00,0.0,1,-1.0,83.4105,-60,130,0.98301022,24.5752555,0.0,1.0,1.0,-41.70525,-65.0,-0.0,0.0,0.0,-0.0,41.70525,65.0,0.0
38,2026-01-01 19:00:00+00:00,2026-01-01 19:00:00,0.0,1,-1.0,63.80949999999999,-60,130,0.45596394,11.399098500000001,0.0,0.0,0.0,-31.904749999999996,-65.0,-0.0,-31.904749999999996,-65.0,-0.0,0.0,0.0,0.0
39,2026-01-01 19:30:00+00:00,2026-01-01 19:30:00,0.0,1,-1.0,63.80949999999999,-60,130,0.45596394,11.399098500000001,0.0,0.10618411,0.10618411,-31.904749999999996,-65.0,-0.0,-28.516972516477495,-58.098032849999996,-0.0,3.387777483522502,6.901967150000004,0.0
40,2026-01-01 20:00:00+00:00,2026-01-01 20:00:00,0.0,1,-1.0,54.961,-10,80,0.4,10.0,0.0,0.0,0.0,-27.4805,-40.0,-0.0,-27.4805,-40.0,-0.0,0.0,0.0,0.0
41,2026-01-01 20:30:00+00:00,2026-01-01 20:30:00,0.0,1,-1.0,54.961,-10,80,0.4,10.0,0.0,0.0,0.0,-27.4805,-40.0,-0.0,-27.4805,-40.0,-0.0,0.0,0.0,0.0
42,2026-01-01 21:00:00+00:00,2026-01-01 21:00:00,0.0,1,-1.0,48.7645,-10,80,0.4,10.0,0.0,0.0,0.0,-24.38225,-40.0,-0.0,-24.38225,-40.0,-0.0,0.0,0.0,0.0
43,2026-01-01 21:30:00+00:00,2026-01-01 21:30:00,0.0,1,-1.0,48.7645,-10,80,0.4,10.0,0.0,0.0,0.0,-24.38225,-40.0,-0.0,-24.38225,-40.0,-0.0,0.0,0.0,0.0
44,2026-01-01 22:00:00+00:00,2026-01-01 22:00:00,0.0,1,-1.0,33.9235,-10,80,0.4,10.0,0.0,0.0,0.0,-16.96175,-40.0,-0.0,-16.96175,-40.0,-0.0,0.0,0.0,0.0
45,2026-01-01 22:30:00+00:00,2026-01-01 22:30:00,0.0,1,-1.0,33.9235,-1,71,0.4,10.0,0.0,0.0,0.0,-16.96175,-35.5,-0.0,-16.96175,-35.5,-0.0,0.0,0.0,0.0
46,2026-01-01 23:00:00+00:00,2026-01-01 23:00:00,0.0,1,-1.0,33.949,-1,71,0.4,10.0,0.0,0.0,0.0,-16.9745,-35.5,-0.0,-16.9745,-35.5,-0.0,0.0,0.0,0.0
47,2026-01-01 23:30:00+00:00,2026-01-01 23:30:00,0.0,1,-1.0,33.949,-1,71,0.4,10.0,0.0,0.0,0.0,-16.9745,-35.5,-0.0,-16.9745,-35.5,-0.0,0.0,0.0,0.0
48,2026-01-02 00:00:00+00:00,2026-01-02 00:00:00,0.0,1,-1.0,36.7965,-1,71,0.4,10.0,0.0,0.0,0.0,-18.39825,-35.5,-0.0,-18.39825,-35.5,-0.0,0.0,0.0,0.0
49,2026-01-02 00:30:00+00:00,2026-01-02 00:30:00,0.0,1,-1.0,36.7965,-1,71,0.4,10.0,0.0,0.0,0.0,-18.39825,-35.5,-0.0,-18.39825,-35.5,-0.0,0.0,0.0,0.0
50,2026-01-02 01:00:00+00:00,2026-01-02 01:00:00,0.0,1,-1.0,33.592,-1,71,0.4,10.0,0.0,0.0,0.0,-16.796,-35.5,-0.0,-16.796,-35.5,-0.0,0.0,0.0,0.0
51,2026-01-02 01:30:00+00:00,2026-01-02 01:30:00,0.0,1,-1.0,33.592,-1,71,0.4,10.0,0.0,0.0,0.0,-16.796,-35.5,-0.0,-16.796,-35.5,-0.0,0.0,0.0,0.0
52,2026-01-02 02:00:00+00:00,2026-01-02 02:00:00,0.0,1,-1.0,25.686999999999998,-1,71,0.4,10.0,0.0,0.0,0.0,-12.843499999999999,-35.5,-0.0,-12.843499999999999,-35.5,-0.0,0.0,0.0,0.0
53,2026-01-02 02:30:00+00:00,2026-01-02 02:30:00,0.0,1,-1.0,25.686999999999998,-1,71,0.4,10.0,0.0,0.0,0.0,-12.843499999999999,-35.5,-0.0,-12.843499999999999,-35.5,-0.0,0.0,0.0,0.0
54,2026-01-02 03:00:00+00:00,2026-01-02 03:00:00,0.0,1,-1.0,21.335,-1,71,0.4,10.0,0.74619234,0.0,-0.74619234,-10.6675,-35.5,-0.0,-18.62750678695,-61.989828069999994,-0.0,-7.96000678695,-26.489828069999994,0.0
55,2026-01-02 03:30:00+00:00,2026-01-02 03:30:00,0.0,1,-1.0,21.335,-1,71,0.75395011,18.84875275,2.0,0.0,-2.0,-10.6675,-35.5,-0.0,-32.0025,-106.5,-0.0,-21.334999999999997,-71.0,0.0
56,2026-01-02 04:00:00+00:00,2026-01-02 04:00:00,0.0,1,-1.0,20.6635,-1,71,1.7026334,42.565835,2.0,0.0,-2.0,-10.33175,-35.5,-0.0,-30.99525,-106.5,-0.0,-20.6635,-71.0,0.0
57,2026-01-02 04:30:00+00:00,2026-01-02 04:30:00,0.0,1,-1.0,20.6635,-1,71,2.6513167,66.28291750000001,2.0,0.0,-2.0,-10.33175,-35.5,-0.0,-30.99525,-106.5,-0.0,-20.6635,-71.0,0.0
58,2026-01-02 05:00:00+00:00,2026-01-02 05:00:00,0.0,1,-1.0,30.073,-1,71,3.6,90.0,0.0,0.0,0.0,-15.0365,-35.5,-0.0,-15.0365,-35.5,-0.0,0.0,0.0,0.0
59,2026-01-02 05:30:00+00:00,2026-01-02 05:30:00,0.0,1,-1.0,30.073,-1,71,3.6,90.0,0.0,0.0,0.0,-15.0365,-35.5,-0.0,-15.0365,-35.5,-0.0,0.0,0.0,0.0
60,2026-01-02 06:00:00+00:00,2026-01-02 06:00:00,0.0,1,-1.0,52.2495,-10,80,3.6,90.0,0.0,0.0,0.0,-26.12475,-40.0,-0.0,-26.12475,-40.0,-0.0,0.0,0.0,0.0
61,2026-01-02 06:30:00+00:00,2026-01-02 06:30:00,0.0,1,-1.0,52.2495,-10,80,3.6,90.0,0.0,0.64244411,0.64244411,-26.12475,-40.0,-0.0,-9.3410582372775,-14.3022356,-0.0,16.783691762722498,25.6977644,0.0
62,2026-01-02 07:00:00+00:00,2026-01-02 07:00:00,0.0,1,-1.0,69.836,-10,80,3.2614022,81.535055,0.0,1.0,1.0,-34.918,-40.0,-0.0,0.0,0.0,-0.0,34.918,40.0,0.0
63,2026-01-02 07:30:00+00:00,2026-01-02 07:30:00,0.0,1,-1.0,69.836,-10,80,2.7343559,68.3588975,0.0,1.0,1.0,-34.918,-40.0,-0.0,0.0,0.0,-0.0,34.918,40.0,0.0
64,2026-01-02 08:00:00+00:00,2026-01-02 08:00:00,0.0,1,-1.0,77.94500000000001,-10,80,2.2073097,55.1827425,0.0,1.0,1.0,-38.972500000000004,-40.0,-0.0,0.0,0.0,-0.0,38.972500000000004,40.0,0.0
65,2026-01-02 08:30:00+00:00,2026-01-02 08:30:00,0.000876,1,-0.999124,77.94500000000001,-10,80,1.6802634,42.006585,0.0,0.999124,0.999124,-38.93836009,-39.96496,-0.0,0.0,0.0,-0.0,38.93836009,39.96496,0.0
66,2026-01-02 09:00:00+00:00,2026-01-02 09:00:00,0.094354,1,-0.905646,77.41799999999999,-10,80,1.1536788,28.84197,0.0,0.905646,0.905646,-35.056651013999996,-36.22584,-0.0,0.0,0.0,-0.0,35.056651013999996,36.22584,0.0
67,2026-01-02 09:30:00+00:00,2026-01-02 09:30:00,0.489465,1,-0.510535,77.41799999999999,-10,80,0.67636146,16.9090365,0.0,0.510535,0.510535,-19.762299314999996,-20.4214,-0.0,0.0,0.0,-0.0,19.762299314999996,20.4214,0.0
68,2026-01-02 10:00:00+00:00,2026-01-02 10:00:00,0.986176,1,-0.013823999999999947,74.63,-10,80,0.40728589,10.18214725,0.0,0.013824,0.013824,-0.5158425599999981,-0.5529599999999979,-0.0,1.9419361951822364e-15,0.0,-2.6020852139652106e-16,0.51584256,0.5529599999999979,-2.6020852139652106e-16
69,2026-01-02 10:30:00+00:00,2026-01-02 10:30:00,1.493442,1,0.49344199999999994,74.63,-10,80,0.4,10.0,0.0,0.0,0.0,18.412788229999997,0.0,-2.4672099999999997,18.412788229999997,0.0,-2.4672099999999997,0.0,0.0,0.0
70,2026-01-02 11:00:00+00:00,2026-01-02 11:00:00,1.883221,1,0.883221,67.915,-1,71,0.4,10.0,0.883221,0.0,-0.883221,29.991977107500006,0.0,-0.4416105,0.0,0.0,-0.0,-29.991977107500006,0.0,0.4416105
71,2026-01-02 11:30:00+00:00,2026-01-02 11:30:00,2.153465,1,1.1534650000000002,67.915,-1,71,0.81894851,20.47371275,1.153465,0.0,-1.153465,39.16878773750001,0.0,-0.5767325000000001,7.540079671741751e-15,0.0,-1.1102230246251565e-16,-39.168787737500004,0.0,0.5767325
72,2026-01-02 12:00:00+00:00,2026-01-02 12:00:00,2.281426,1,1.2814260000000002,65.773,-1,71,1.366085,34.152125,1.281426,0.0,-1.281426,42.141616149,0.0,-0.6407130000000001,7.302269899867042e-15,0.0,-1.1102230246251565e-16,-42.141616148999994,0.0,0.640713
73,2026-01-02 12:30:00+00:00,2026-01-02 12:30:00,2.289369,1,1.2893690000000002,65.773,-1,71,1.9739187,49.3479675,1.289369,0.0,-1.289369,42.402833618500004,0.0,-0.6446845000000001,7.302269899867042e-15,0.0,-1.1102230246251565e-16,-42.4028336185,0.0,0.6446845
74,2026-01-02 13:00:00+00:00,2026-01-02 13:00:00,2.231183,1,1.2311830000000001,70.6605,-1,71,2.5855201,64.6380025,1.1401443,0.0,-1.1401443,43.49800318575,0.0,-0.6155915000000001,3.216420030675005,0.0,-0.04551935000000007,-40.281583155075,0.0,0.57007215
75,2026-01-02 13:30:00+00:00,2026-01-02 13:30:00,1.998567,1,0.998567,70.6605,-1,71,3.1263381,78.1584525,0.998567,0.0,-0.998567,35.27962175175,0.0,-0.4992835,0.0,0.0,-0.0,-35.27962175175,0.0,0.4992835
76,2026-01-02 14:00:00+00:00,2026-01-02 14:00:00,1.68625,1,0.68625,77.877,-1,71,3.6,90.0,0.0,0.0,0.0,26.721545625,0.0,-0.343125,26.721545625,0.0,-0.343125,0.0,0.0,0.0
77,2026-01-02 14:30:00+00:00,2026-01-02 14:30:00,1.33524,1,0.33524,77.877,-1,71,3.6,90.0,0.0,0.0,0.0,13.053742739999999,0.0,-0.16762,13.053742739999999,0.0,-0.16762,0.0,0.0,0.0
78,2026-01-02 15:00:00+00:00,2026-01-02 15:00:00,0.870596,1,-0.12940399999999996,83.0025,-10,80,3.6,90.0,0.0,0.0,0.0,-5.370427754999998,-5.1761599999999985,-0.0,-5.370427754999998,-5.1761599999999985,-0.0,0.0,0.0,0.0
79,2026-01-02 15:30:00+00:00,2026-01-02 15:30:00,0.333455,1,-0.6665449999999999,83.0025,-10,80,3.6,90.0,0.0,0.0,0.0,-27.662450681249997,-26.6618,-0.0,-27.662450681249997,-26.6618,-0.0,0.0,0.0,0.0
80,2026-01-02 16:00:00+00:00,2026-01-02 16:00:00,0.048175,1,-0.951825,93.4575,-60,130,3.6,90.0,0.0,0.951825,0.951825,-44.47759246875,-61.868625,-0.0,0.0,0.0,-0.0,44.47759246875,61.868625,0.0
81,2026-01-02 16:30:00+00:00,2026-01-02 16:30:00,0.0,1,-1.0,93.4575,-60,130,3.0983442,77.458605,0.0,1.0,1.0,-46.72875,-65.0,-0.0,0.0,0.0,-0.0,46.72875,65.0,0.0
82,2026-01-02 17:00:00+00:00,2026-01-02 17:00:00,0.0,1,-1.0,100.38499999999999,-60,130,2.5712979,64.28244749999999,0.0,1.0,1.0,-50.192499999999995,-65.0,-0.0,0.0,0.0,-0.0,50.192499999999995,65.0,0.0
83,2026-01-02 17:30:00+00:00,2026-01-02 17:30:00,0.0,1,-1.0,100.38499999999999,-60,130,2.0442516,51.10629,0.0,1.0,1.0,-50.192499999999995,-65.0,-0.0,0.0,0.0,-0.0,50.192499999999995,65.0,0.0
84,2026-01-02 18:00:00+00:00,2026-01-02 18:00:00,0.0,1,-1.0,93.381,-60,130,1.5172053,37.9301325,0.0,1.0,1.0,-46.6905,-65.0,-0.0,0.0,0.0,-0.0,46.6905,65.0,0.0
85,2026-01-02 18:30:00+00:00,2026-01-02 18:30:00,0.0,1,-1.0,93.381,-60,130,0.99015907,24.75397675,0.0,1.0,1.0,-46.6905,-65.0,-0.0,0.0,0.0,-0.0,46.6905,65.0,0.0
86,2026-01-02 19:00:00+00:00,2026-01-02 19:00:00,0.0,1,-1.0,87.618,-60,130,0.46311279,11.57781975,0.0,0.11974811,0.11974811,-43.809,-65.0,-0.0,-38.56295504901,-57.21637285,-0.0,5.246044950989997,7.783627150000001,0.0
87,2026-01-02 19:30:00+00:00,2026-01-02 19:30:00,0.0,1,-1.0,87.618,-60,130,0.4,10.0,0.0,0.0,0.0,-43.809,-65.0,-0.0,-43.809,-65.0,-0.0,0.0,0.0,0.0
88,2026-01-02 20:00:00+00:00,2026-01-02 20:00:00,0.0,1,-1.0,80.733,-10,80,0.4,10.0,0.0,0.0,0.0,-40.3665,-40.0,-0.0,-40.3665,-40.0,-0.0,0.0,0.0,0.0
89,2026-01-02 20:30:00+00:00,2026-01-02 20:30:00,0.0,1,-1.0,80.733,-10,80,0.4,10.0,0.0,0.0,0.0,-40.3665,-40.0,-0.0,-40.3665,-40.0,-0.0,0.0,0.0,0.0
90,2026-01-02 21:00:00+00:00,2026-01-02 21:00:00,0.0,1,-1.0,78.68449999999999,-10,80,0.4,10.0,0.0,0.0,0.0,-39.34224999999999,-40.0,-0.0,-39.34224999999999,-40.0,-0.0,0.0,0.0,0.0
91,2026-01-02 21:30:00+00:00,2026-01-02 21:30:00,0.0,1,-1.0,78.68449999999999,-10,80,0.4,10.0,0.0,0.0,0.0,-39.34224999999999,-40.0,-0.0,-39.34224999999999,-40.0,-0.0,0.0,0.0,0.0
92,2026-01-02 22:00:00+00:00,2026-01-02 22:00:00,0.0,1,-1.0,73.644,-10,80,0.4,10.0,0.0,0.0,0.0,-36.822,-40.0,-0.0,-36.822,-40.0,-0.0,0.0,0.0,0.0
93,2026-01-02 22:30:00+00:00,2026-01-02 22:30:00,0.0,1,-1.0,73.644,-1,71,0.4,10.0,0.0,0.0,0.0,-36.822,-35.5,-0.0,-36.822,-35.5,-0.0,0.0,0.0,0.0
94,2026-01-02 23:00:00+00:00,2026-01-02 23:00:00,0.0,1,-1.0,70.67750000000001,-1,71,0.4,10.0,0.0,0.0,0.0,-35.338750000000005,-35.5,-0.0,-35.338750000000005,-35.5,-0.0,0.0,0.0,0.0
95,2026-01-02 23:30:00+00:00,2026-01-02 23:30:00,0.0,1,-1.0,70.67750000000001,-1,71,0.4,10.0,0.0,0.0,0.0,-35.338750000000005,-35.5,-0.0,-35.338750000000005,-35.5,-0.0,0.0,0.0,0.0
96,2026-01-03 00:00:00+00:00,2026-01-03 00:00:00,0.0,1,-1.0,67.881,-1,71,0.4,10.0,0.0,0.0,0.0,-33.9405,-35.5,-0.0,-33.9405,-35.5,-0.0,0.0,0.0,0.0
97,2026-01-03 00:30:00+00:00,2026-01-03 00:30:00,0.0,1,-1.0,67.881,-1,71,0.4,10.0,0.0,0.0,0.0,-33.9405,-35.5,-0.0,-33.9405,-35.5,-0.0,0.0,0.0,0.0
98,2026-01-03 01:00:00+00:00,2026-01-03 01:00:00,0.0,1,-1.0,65.3565,-1,71,0.4,10.0,0.0,0.0,0.0,-32.67825,-35.5,-0.0,-32.67825,-35.5,-0.0,0.0,0.0,0.0
99,2026-01-03 01:30:00+00:00,2026-01-03 01:30:00,0.0,1,-1.0,65.3565,-1,71,0.4,10.0,0.0,0.0,0.0,-32.67825,-35.5,-0.0,-32.67825,-35.5,-0.0,0.0,0.0,0.0
100,2026-01-03 02:00:00+00:00,2026-01-03 02:00:00,0.0,1,-1.0,62.98499999999999,-1,71,0.4,10.0,0.0,0.0,0.0,-31.492499999999996,-35.5,-0.0,-31.492499999999996,-35.5,-0.0,0.0,0.0,0.0
101,2026-01-03 02:30:00+00:00,2026-01-03 02:30:00,0.0,1,-1.0,62.98499999999999,-1,71,0.4,10.0,0.0,0.0,0.0,-31.492499999999996,-35.5,-0.0,-31.492499999999996,-35.5,-0.0,0.0,0.0,0.0
102,2026-01-03 03:00:00+00:00,2026-01-03 03:00:00,0.0,1,-1.0,60.961999999999996,-1,71,0.4,10.0,0.0,0.0,0.0,-30.480999999999998,-35.5,-0.0,-30.480999999999998,-35.5,-0.0,0.0,0.0,0.0
103,2026-01-03 03:30:00+00:00,2026-01-03 03:30:00,0.0,1,-1.0,60.961999999999996,-1,71,0.4,10.0,0.0,0.0,0.0,-30.480999999999998,-35.5,-0.0,-30.480999999999998,-35.5,-0.0,0.0,0.0,0.0
104,2026-01-03 04:00:00+00:00,2026-01-03 04:00:00,0.0,1,-1.0,60.596500000000006,-1,71,0.4,10.0,2.0,0.0,-2.0,-30.298250000000003,-35.5,-0.0,-90.89475000000002,-106.5,-0.0,-60.59650000000001,-71.0,0.0
105,2026-01-03 04:30:00+00:00,2026-01-03 04:30:00,0.0,1,-1.0,60.596500000000006,-1,71,1.3486833,33.717082500000004,1.74702,0.0,-1.74702,-30.298250000000003,-35.5,-0.0,-83.229898715,-97.51921,-0.0,-52.931648715,-62.01921,0.0
106,2026-01-03 05:00:00+00:00,2026-01-03 05:00:00,0.0,1,-1.0,61.353,-1,71,2.1773676,54.43419,0.0,0.0,0.0,-30.6765,-35.5,-0.0,-30.6765,-35.5,-0.0,0.0,0.0,0.0
107,2026-01-03 05:30:00+00:00,2026-01-03 05:30:00,0.0,1,-1.0,61.353,-1,71,2.1773676,54.43419,0.0,0.0,0.0,-30.6765,-35.5,-0.0,-30.6765,-35.5,-0.0,0.0,0.0,0.0
108,2026-01-03 06:00:00+00:00,2026-01-03 06:00:00,0.0,1,-1.0,67.9405,-1,71,2.1773676,54.43419,0.0,0.0,0.0,-33.97025,-35.5,-0.0,-33.97025,-35.5,-0.0,0.0,0.0,0.0
